#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   1.02435  0.00070 -0.00466  0.53530  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.02639  0.00141 -0.00658  0.36709  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.02853  0.00237 -0.00849  0.20706  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.03078  0.00358 -0.01039  0.06025  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000  0.00000  0.00000
   1.03318  0.00505 -0.01227 -0.07114  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.03573  0.00678 -0.01415 -0.18702  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.03847  0.00879 -0.01602 -0.28854  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.04142  0.01108 -0.01788 -0.37740  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.04463  0.01368 -0.01976 -0.45539  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.04815  0.01664 -0.02166 -0.52419  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.05202  0.02000 -0.02360 -0.58527  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.05633  0.02382 -0.02557 -0.63986  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.06115  0.02818 -0.02761 -0.68897  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.06658  0.03319 -0.02972 -0.73341  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.07275  0.03896 -0.03191 -0.77376  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.07979  0.04562 -0.03418 -0.81047  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.08782  0.05330 -0.03652 -0.84378  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.09694  0.06210 -0.03892 -0.87378  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.10720  0.07207 -0.04134 -0.90050  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.11855  0.08317 -0.04372 -0.92395  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.13089  0.09530 -0.04601 -0.94420  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.14404  0.10827 -0.04817 -0.96146  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.15785  0.12194 -0.05015 -0.97601  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.17215  0.13613 -0.05193 -0.98819  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.18683  0.15072 -0.05352 -0.99835  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.20180  0.16563 -0.05492 -1.00679  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.21701  0.18079 -0.05612 -1.01378  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.23240  0.19614 -0.05715 -1.01955  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.24795  0.21167 -0.05800 -1.02427  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.26362  0.22733 -0.05869 -1.02811  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.27941  0.24311 -0.05922 -1.03118  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.29530  0.25899 -0.05962 -1.03360  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.31128  0.27496 -0.05987 -1.03546  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.32733  0.29102 -0.06000 -1.03682  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.34345  0.30714 -0.06001 -1.03775  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.35964  0.32333 -0.05990 -1.03831  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.37588  0.33957 -0.05968 -1.03853  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.39218  0.35587 -0.05936 -1.03847  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.40853  0.37221 -0.05894 -1.03815  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.42492  0.38859 -0.05843 -1.03761  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.44135  0.40501 -0.05784 -1.03687  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.45783  0.42147 -0.05716 -1.03596  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.47433  0.43796 -0.05641 -1.03488  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.49087  0.45448 -0.05558 -1.03367  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.50745  0.47103 -0.05467 -1.03234  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.52404  0.48760 -0.05371 -1.03089  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.54067  0.50419 -0.05267 -1.02934  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.55732  0.52081 -0.05158 -1.02770  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.57399  0.53744 -0.05043 -1.02597  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.59068  0.55409 -0.04922 -1.02417  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.60739  0.57075 -0.04796 -1.02228  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.62412  0.58743 -0.04665 -1.02033  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.64087  0.60411 -0.04529 -1.01830  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.65762  0.62081 -0.04389 -1.01620  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.67439  0.63752 -0.04244 -1.01402  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
