   0.1461909     -0.2916096E-01
   0.1538893     -0.2898221E-01
   0.1617523     -0.2876785E-01
   0.1697770     -0.2851974E-01
   0.1779607     -0.2823979E-01
   0.1863006     -0.2792995E-01
   0.1947938     -0.2759222E-01
   0.2034374     -0.2722862E-01
   0.2122287     -0.2684125E-01
   0.2211645     -0.2643219E-01
   0.2302421     -0.2600361E-01
   0.2394583     -0.2555767E-01
   0.2488101     -0.2509658E-01
   0.2582945     -0.2462259E-01
   0.2679085     -0.2413793E-01
   0.2776487     -0.2364489E-01
   0.2875121     -0.2314576E-01
   0.2974955     -0.2264283E-01
   0.3075956     -0.2213843E-01
   0.3178091     -0.2163487E-01
   0.3281326     -0.2113445E-01
   0.3385629     -0.2063951E-01
   0.3490964     -0.2015232E-01
   0.3597297     -0.1967520E-01
   0.3704593     -0.1921040E-01
   0.3812816     -0.1876018E-01
   0.3921929     -0.1832675E-01
   0.4031897     -0.1791088E-01
   0.4142681     -0.1749070E-01
   0.4254243     -0.1705911E-01
   0.4366546     -0.1661748E-01
   0.4479550     -0.1616717E-01
   0.4593215     -0.1570953E-01
   0.4707501     -0.1524590E-01
   0.4822367     -0.1477758E-01
   0.4937770     -0.1430585E-01
   0.5053668     -0.1383199E-01
   0.5170018     -0.1335721E-01
   0.5286775     -0.1288271E-01
   0.5403894     -0.1240965E-01
   0.5521329     -0.1193915E-01
   0.5639033     -0.1147228E-01
   0.5756958     -0.1101007E-01
   0.5875055     -0.1055350E-01
   0.5993273     -0.1010351E-01
   0.6111562     -0.9660976E-02
   0.6229869     -0.9226714E-02
   0.6348139     -0.8801495E-02
   0.6466318     -0.8386026E-02
   0.6584348     -0.7980958E-02
   0.6702173     -0.7586878E-02
   0.6819731     -0.7204314E-02
   0.6936961     -0.6833730E-02
   0.7053800     -0.6475529E-02
   0.7170182     -0.6130050E-02
   0.7286040     -0.5797572E-02
   0.7401303     -0.5478312E-02
   0.7515900     -0.5172424E-02
   0.7629755     -0.4880006E-02
   0.7742791     -0.4601095E-02
   0.7854927     -0.4335673E-02
   0.7966078     -0.4083669E-02
   0.8076157     -0.3844958E-02
   0.8185072     -0.3619368E-02
   0.8292726     -0.3406678E-02
   0.8399017     -0.3206629E-02
   0.8503840     -0.3018917E-02
   0.8607081     -0.2843207E-02
   0.8708620     -0.2679132E-02
   0.8808331     -0.2526296E-02
   0.8906077     -0.2384282E-02
   0.9001712     -0.2252657E-02
   0.9095079     -0.2130973E-02
   0.9186005     -0.2018780E-02
   0.9274305     -0.1915622E-02
   0.9359771     -0.1821052E-02
   0.9442174     -0.1734635E-02
   0.9521257     -0.1655955E-02
   0.9596723     -0.1584627E-02
   0.9668233     -0.1520303E-02
   0.9735382     -0.1462690E-02
   0.9797678     -0.1411570E-02
   0.9854500     -0.1366826E-02
   0.9905021     -0.1328501E-02
   0.9948042     -0.1296912E-02
   0.9981539     -0.1272963E-02
    1.000000     -0.1260000E-02
