   0.8906077     -0.9012286E-02
   0.9001712     -0.8354254E-02
   0.9095079     -0.7708847E-02
   0.9186005     -0.7077307E-02
   0.9274305     -0.6461015E-02
   0.9359771     -0.5861526E-02
   0.9442174     -0.5280600E-02
   0.9521257     -0.4720247E-02
   0.9596723     -0.4182786E-02
   0.9668233     -0.3670931E-02
   0.9735382     -0.3187907E-02
   0.9797678     -0.2737640E-02
   0.9854500     -0.2325062E-02
   0.9905021     -0.1956682E-02
   0.9948042     -0.1641799E-02
   0.9981539     -0.1395848E-02
    1.000000     -0.1260000E-02
